y,A,X1,X2,X3
0.0,0,1.0,1.0,0.6356210040055668
1.0,1,1.0,0.0,0.8979669885846673
1.0,1,1.0,1.0,0.7506286172783815
1.0,1,1.0,0.0,0.8045853647319897
0.0,1,1.0,1.0,0.10191919681764278
0.0,1,0.0,0.0,0.6430477521648812
0.0,1,0.0,1.0,0.5171360351283542
0.0,1,0.0,1.0,0.5017510359954992
0.0,1,0.0,0.0,0.7581671670600959
0.0,1,0.0,0.0,0.2205823309169826
1.0,1,0.0,0.0,0.945033141859156
0.0,1,0.0,1.0,0.6318169422268551
0.0,1,1.0,1.0,0.4862374947139416
0.0,1,0.0,0.0,0.8445008458667006
0.0,0,0.0,0.0,0.8356460825666711
1.0,0,1.0,0.0,0.8081924585720841
0.0,1,0.0,1.0,0.21759404062920054
1.0,1,1.0,1.0,0.8194185606476361
0.0,0,0.0,0.0,0.5793983213917983
1.0,0,1.0,0.0,0.5715489048791025
1.0,1,1.0,0.0,0.8526156467107813
0.0,0,0.0,0.0,0.388059792402331
0.0,0,1.0,1.0,0.5454031567674984
0.0,1,0.0,1.0,0.5654833663364859
0.0,1,0.0,1.0,0.3090021914372137
0.0,1,1.0,0.0,0.3442561358952264
1.0,1,1.0,1.0,0.8754197711834107
1.0,1,1.0,0.0,0.7273100479144872
0.0,0,0.0,0.0,0.5191323856914344
1.0,0,1.0,1.0,0.576122030673047
0.0,1,1.0,1.0,0.8049415333367835
1.0,1,1.0,1.0,0.9521213113951073
0.0,0,1.0,0.0,0.6338619687358645
1.0,0,0.0,0.0,0.5419615535119148
0.0,1,1.0,0.0,0.6019851029969525
0.0,0,1.0,0.0,0.5609337352806935
0.0,0,1.0,0.0,0.3806829101382155
0.0,1,0.0,0.0,0.4574310799879066
0.0,0,1.0,0.0,0.3527842242452244
0.0,0,0.0,0.0,0.5703099015529772
0.0,1,0.0,1.0,0.7728465499908447
1.0,0,1.0,0.0,0.7038852353312176
0.0,1,0.0,0.0,0.4812389290934162
1.0,1,1.0,1.0,0.8695111757061039
0.0,0,0.0,1.0,0.09216266556674756
1.0,1,1.0,1.0,0.8009630208621596
0.0,1,0.0,0.0,0.1997177080547617
0.0,0,1.0,0.0,0.8736490991730744
0.0,0,1.0,0.0,0.316312737226464
0.0,0,0.0,0.0,0.5681207479937331
0.0,1,0.0,0.0,0.7229709735626223
1.0,0,1.0,1.0,0.7356261555639968
0.0,0,1.0,0.0,0.31948515169798525
0.0,1,0.0,0.0,0.22731561818133456
1.0,1,1.0,0.0,0.9000419840413862
1.0,0,1.0,0.0,0.5210153467652359
0.0,1,0.0,0.0,0.6490083654350813
0.0,0,0.0,0.0,0.4719102414252786
0.0,0,0.0,0.0,0.7478825758095484
0.0,1,0.0,0.0,0.6018427966028959
0.0,0,0.0,0.0,0.5926943667933536
0.0,1,1.0,0.0,0.4031053115340552
1.0,0,1.0,0.0,0.8587719733667932
0.0,0,0.0,0.0,0.923844505969793
0.0,0,1.0,1.0,0.6427076455509868
1.0,1,1.0,0.0,0.761978889373145
1.0,1,1.0,0.0,0.86981165587788
0.0,1,1.0,1.0,0.3134194750802291
1.0,1,1.0,0.0,0.7882542374756887
0.0,0,1.0,0.0,0.5264966930953424
0.0,0,0.0,0.0,0.4443304010411624
0.0,0,1.0,1.0,0.5056573735632678
1.0,1,1.0,0.0,0.8594932631095891
0.0,0,1.0,0.0,0.8257495187661623
1.0,1,1.0,1.0,0.7428021134769923
0.0,1,1.0,0.0,0.14266954470639515
0.0,1,0.0,0.0,0.41436341622450623
0.0,0,1.0,0.0,0.4312711880377895
0.0,1,0.0,1.0,0.5944171855598832
1.0,1,1.0,1.0,0.949239251197927
0.0,0,0.0,0.0,0.9674060563308206
0.0,0,0.0,0.0,0.6498187389518602
0.0,0,0.0,1.0,0.5903874287232487
1.0,1,1.0,0.0,0.7334929646714843
0.0,1,1.0,1.0,0.5452202677058321
0.0,1,0.0,0.0,0.290652761732609
0.0,0,0.0,0.0,0.7243792183137072
1.0,0,1.0,1.0,0.5925574413876528
1.0,1,1.0,1.0,0.8574886366677902
1.0,1,1.0,1.0,0.5571695510697044
1.0,0,1.0,0.0,0.771370820508523
1.0,0,1.0,1.0,0.6741450046543662
0.0,0,0.0,0.0,0.5583803853679906
1.0,1,1.0,1.0,0.6649442368122868
0.0,1,1.0,0.0,0.4492828785538285
0.0,0,1.0,0.0,0.6223217790184805
0.0,1,1.0,1.0,0.7450986827207652
0.0,0,0.0,0.0,0.6751113663691461
0.0,0,0.0,0.0,0.4787785038589367
0.0,0,1.0,0.0,0.6714554544198374
0.0,1,0.0,1.0,0.5624783882641478
0.0,0,0.0,0.0,0.6205127164856041
0.0,0,1.0,0.0,0.5138178474195694
1.0,1,1.0,0.0,0.9757611111847408
1.0,1,1.0,1.0,0.7411123994478198
0.0,1,0.0,1.0,0.4929377804701746
0.0,0,0.0,0.0,0.4241268387856811
0.0,0,1.0,0.0,0.2999762409042192
1.0,1,1.0,0.0,0.8770427465121386
1.0,0,1.0,0.0,0.5640970458303074
0.0,0,0.0,0.0,0.30253412063328083
0.0,1,0.0,1.0,0.482391948175247
1.0,1,1.0,0.0,0.960100532357641
1.0,1,1.0,0.0,0.77620396828386
0.0,1,0.0,1.0,0.3777997958461403
1.0,0,1.0,0.0,0.7030279264421779
0.0,0,0.0,1.0,0.5734317454421686
1.0,0,1.0,0.0,0.7619134302401215
1.0,0,1.0,0.0,0.7031460584387551
0.0,1,1.0,1.0,0.35292296792036504
0.0,1,1.0,0.0,0.09492120428142536
1.0,0,1.0,0.0,0.7214596505825721
1.0,0,0.0,0.0,0.5186186320741308
0.0,0,0.0,0.0,0.7966845786814425
0.0,1,1.0,1.0,0.6669949587568887
0.0,0,0.0,1.0,0.6327736232396294
0.0,1,0.0,1.0,0.1801702367958234
0.0,1,0.0,0.0,0.7190793624467138
1.0,0,1.0,0.0,0.5221673708158499
0.0,0,0.0,0.0,0.7445918625897889
0.0,1,1.0,1.0,0.20741358034790447
0.0,0,0.0,0.0,0.4014958804609807
0.0,1,1.0,1.0,0.5744992689962752
0.0,0,0.0,1.0,0.6031162451272424
0.0,0,0.0,0.0,0.8930636684008764
0.0,0,0.0,0.0,0.58412523014803
1.0,0,0.0,1.0,0.80759057478903
0.0,1,1.0,0.0,0.3457977875778094
1.0,1,1.0,0.0,0.8536323551487078
0.0,0,1.0,0.0,0.6891493793305772
0.0,0,0.0,0.0,0.4457381475112262
1.0,0,1.0,0.0,0.7275400221477775
0.0,0,0.0,0.0,0.7348842273649198
0.0,1,0.0,0.0,0.6487003836566029
0.0,0,1.0,1.0,0.5874702586331184
0.0,1,1.0,0.0,0.7414018017223406
0.0,0,0.0,0.0,0.6966618656653889
1.0,1,1.0,1.0,0.4948542901857624
1.0,1,1.0,0.0,0.687013083081518
0.0,0,1.0,0.0,0.7974061445184047
0.0,0,1.0,1.0,0.6112311231948452
0.0,1,1.0,1.0,0.7745123625149728
0.0,0,0.0,0.0,0.420165201784233
1.0,0,0.0,0.0,0.4441405398487724
0.0,1,1.0,1.0,0.410254030863382
0.0,0,1.0,0.0,0.4837910013261474
0.0,1,0.0,0.0,0.7086006388952693
0.0,1,0.0,1.0,0.4992890863956033
0.0,0,0.0,0.0,0.3328576212576572
0.0,0,1.0,1.0,0.6509708266870974
0.0,1,0.0,0.0,0.4443727196237488
0.0,1,0.0,0.0,0.4059935365442426
1.0,0,1.0,0.0,0.5712377767641129
0.0,0,0.0,0.0,0.36236773260043054
0.0,0,1.0,0.0,0.3914106104097668
1.0,1,0.0,1.0,0.5976036220714855
0.0,1,0.0,0.0,0.6205422829468237
0.0,1,1.0,0.0,0.4639198772714181
1.0,0,1.0,0.0,0.7334245724819174
0.0,1,0.0,1.0,0.3778824645218456
0.0,0,0.0,0.0,0.4712690061574945
0.0,0,0.0,1.0,0.8535096841420867
0.0,1,0.0,0.0,0.3848062423594952
0.0,0,1.0,0.0,0.5570716132766952
0.0,1,0.0,0.0,0.5695061410846559
0.0,1,0.0,0.0,0.3023147477135457
0.0,1,1.0,1.0,0.4286867992164972
0.0,1,0.0,1.0,0.6660833382337847
1.0,1,1.0,1.0,0.8327056171820574
1.0,1,0.0,1.0,0.7142804893470724
1.0,1,1.0,1.0,0.6595794343582315
1.0,1,1.0,0.0,0.5620312100235945
1.0,1,1.0,1.0,0.7479592890199444
0.0,1,1.0,0.0,0.3695247176475033
1.0,0,1.0,0.0,0.961371705716536
0.0,1,1.0,1.0,0.503038091529878
0.0,1,1.0,1.0,0.35913471421684495
0.0,1,1.0,1.0,0.2258514726883217
1.0,1,1.0,0.0,0.8251619187782928
0.0,0,0.0,0.0,0.5413114491572799
1.0,0,1.0,0.0,0.6229051089085604
0.0,1,1.0,0.0,0.11354878039522652
0.0,1,0.0,0.0,0.5980455619802446
0.0,1,0.0,1.0,0.3179231409152737
0.0,0,1.0,0.0,0.5899344813239058
0.0,0,1.0,0.0,0.1649986749408719
1.0,0,1.0,0.0,0.6492894604824091
0.0,0,1.0,0.0,0.5991703526028935
0.0,1,1.0,0.0,0.8337362424859103
0.0,1,1.0,0.0,0.4206115922975
1.0,1,1.0,0.0,0.7538069798712149
1.0,1,1.0,0.0,0.7979512115708798
1.0,0,1.0,1.0,0.6874479424257951
1.0,1,1.0,1.0,0.7051142139055486
0.0,0,1.0,0.0,0.6635942557606709
0.0,1,0.0,1.0,0.7929454668481406
0.0,0,1.0,0.0,0.5302085008057196
1.0,0,1.0,0.0,0.6280286430892776
0.0,1,1.0,0.0,0.2740295810997823
1.0,1,1.0,1.0,0.8457474100716236
1.0,0,1.0,0.0,0.7989563739530712
0.0,0,0.0,0.0,0.8535956608792732
0.0,1,1.0,1.0,0.2730068378079073
0.0,1,1.0,0.0,0.642629051885546
0.0,1,1.0,1.0,0.5189012517140346
1.0,0,1.0,0.0,0.6271655060025549
1.0,1,1.0,0.0,0.9073226592154472
1.0,0,1.0,0.0,0.7566469589736908
0.0,1,0.0,0.0,0.37504754738351903
0.0,1,1.0,1.0,0.6283970327232911
0.0,0,0.0,0.0,0.7330388676632016
0.0,0,1.0,0.0,0.5975447923451885
1.0,1,1.0,1.0,0.8426238689543392
0.0,1,0.0,1.0,0.5366700583829344
0.0,1,1.0,0.0,0.8429586090223259
0.0,0,0.0,0.0,0.4001974590544446
0.0,0,1.0,0.0,0.5010786132924671
1.0,0,1.0,1.0,0.6654252958758554
1.0,1,1.0,1.0,0.8206091907430711
0.0,1,0.0,0.0,0.7277001735737809
0.0,0,1.0,0.0,0.5789523862317879
0.0,0,1.0,0.0,0.4796567916001091
1.0,0,1.0,0.0,0.7744677550722513
0.0,0,0.0,0.0,0.4847381734705498
0.0,0,0.0,0.0,0.9141161929165564
1.0,1,1.0,1.0,0.7659622562566358
1.0,1,1.0,0.0,0.7353880758870618
1.0,1,1.0,1.0,0.7905544616883423
0.0,1,1.0,1.0,0.6664353898501856
1.0,1,1.0,1.0,0.8373005513148857
0.0,0,0.0,0.0,0.3445546643530213
0.0,0,1.0,1.0,0.5290728400880272
0.0,1,1.0,0.0,0.3447418446677206
0.0,0,1.0,0.0,0.7944240629931336
0.0,0,1.0,0.0,0.4209011987615101
0.0,1,0.0,0.0,0.3868998615356086
0.0,0,1.0,1.0,0.7551761606032049
1.0,1,0.0,1.0,0.7191842185929674
0.0,1,1.0,0.0,0.417224905221973
0.0,1,1.0,1.0,0.35797679663392445
1.0,0,1.0,0.0,0.4677556578660947
0.0,1,0.0,0.0,0.2302004141853916
0.0,1,1.0,1.0,0.8433954047646963
1.0,1,1.0,0.0,0.8529152595193253
0.0,0,1.0,0.0,0.5321662496566757
0.0,0,0.0,0.0,0.6763843383783258
0.0,0,0.0,0.0,0.6099744637901517
0.0,0,0.0,0.0,0.5325673632162441
0.0,0,0.0,1.0,0.3489298165876417
1.0,1,0.0,0.0,0.927239391512276
0.0,0,0.0,0.0,0.4994683438031919
0.0,1,0.0,0.0,0.651305585813268
1.0,0,1.0,0.0,0.7256564484045822
1.0,1,1.0,1.0,0.8869219848154998
1.0,1,1.0,0.0,0.8228004639292971
1.0,0,1.0,0.0,0.7811354957715889
1.0,0,1.0,0.0,0.8248239342792458
1.0,1,1.0,1.0,0.8938450689266995
0.0,0,1.0,0.0,0.6495643241318262
1.0,0,1.0,0.0,0.6781529295791232
0.0,0,0.0,0.0,0.4806441793275848
0.0,1,0.0,1.0,0.3833406196643057
0.0,1,0.0,1.0,0.17673761141625974
0.0,0,0.0,0.0,0.7396678765421473
0.0,0,0.0,0.0,0.5464154634522594
0.0,1,1.0,0.0,0.5069449800553779
1.0,0,1.0,1.0,0.6232503323512666
0.0,1,1.0,0.0,0.5179382365172361
0.0,0,1.0,0.0,0.5844949525230347
0.0,0,0.0,1.0,0.6768205609022374
0.0,0,1.0,1.0,0.35928097370935475
0.0,1,1.0,1.0,0.6346806982302036
0.0,0,0.0,0.0,0.6198828565973774
0.0,0,0.0,0.0,0.2557585896255353
0.0,0,1.0,0.0,0.2437746127112461
0.0,0,0.0,0.0,0.6557545378357772
1.0,0,1.0,0.0,0.6868086477670055
0.0,0,1.0,1.0,0.442422308522648
0.0,0,0.0,0.0,0.7796484616854406
0.0,0,0.0,0.0,0.6446869680400816
0.0,1,1.0,0.0,0.6046040438511121
1.0,1,1.0,1.0,0.8033938362140546
1.0,0,1.0,0.0,0.6176800729719174
0.0,1,0.0,0.0,0.6003232486939424
0.0,1,0.0,1.0,0.7498316049194214
1.0,0,1.0,0.0,0.6935944676272172
0.0,0,1.0,0.0,0.6338645091076314
0.0,0,0.0,1.0,0.6338303270974971
0.0,1,0.0,1.0,0.7451714424056802
1.0,1,1.0,1.0,0.8156544389434417
0.0,0,1.0,0.0,0.2941766642354177
1.0,1,1.0,1.0,0.9628588122858092
0.0,0,1.0,0.0,0.9126333499704922
1.0,0,1.0,1.0,0.73841129220561
1.0,1,1.0,0.0,0.6992264193364386
0.0,1,1.0,0.0,0.2936793880485371
1.0,0,1.0,0.0,0.5321231472794667
1.0,0,1.0,1.0,0.6600315488918126
0.0,1,0.0,1.0,0.6459549111743195
0.0,1,0.0,1.0,0.5400533054291395
1.0,0,1.0,0.0,0.8030732745870843
1.0,1,1.0,0.0,0.8473310160681863
0.0,1,1.0,0.0,0.3981232074077212
0.0,1,0.0,1.0,0.4327379918422266
1.0,0,1.0,0.0,0.5142775541300477
0.0,0,0.0,0.0,0.1825477439444104
0.0,0,1.0,0.0,0.7720717104243883
0.0,0,0.0,0.0,0.7171891850262121
0.0,1,1.0,0.0,0.5771048946569941
1.0,1,1.0,0.0,0.8501549953310141
0.0,0,0.0,1.0,0.6957769345639496
0.0,0,1.0,0.0,0.8986623741277233
0.0,1,1.0,0.0,0.3112693546211733
1.0,1,1.0,0.0,0.8652457863889979
0.0,1,0.0,0.0,0.3942360305514789
0.0,0,0.0,0.0,0.3519530536606982
0.0,1,0.0,0.0,0.5474592882497815
0.0,0,1.0,0.0,0.7676004275611595
0.0,0,1.0,1.0,0.4470388104075254
1.0,0,1.0,1.0,0.6777307591466543
1.0,1,1.0,0.0,0.794071862326307
0.0,1,0.0,0.0,0.5150577442880031
0.0,0,1.0,0.0,0.4891164156055234
1.0,1,1.0,0.0,0.7318945181333897
1.0,0,1.0,0.0,0.7032566139807166
1.0,0,1.0,0.0,0.7304128853356224
1.0,1,1.0,1.0,0.590099610993184
0.0,0,1.0,0.0,0.18159254356745855
0.0,0,1.0,0.0,0.6784723874307588
0.0,0,1.0,0.0,0.6738520891179562
1.0,1,1.0,1.0,0.8063253068324978
0.0,0,0.0,0.0,0.7179799778417816
1.0,1,1.0,0.0,0.8768065187810462
0.0,0,0.0,0.0,0.6736365245313745
0.0,1,0.0,0.0,0.4942135360440336
1.0,0,0.0,1.0,0.6289446676995476
1.0,0,0.0,0.0,0.6312755077537144
0.0,0,0.0,0.0,0.3626383127194974
1.0,1,1.0,1.0,0.6903074410077814
1.0,1,0.0,0.0,0.700279034150417
0.0,0,0.0,1.0,0.6510987586191564
1.0,1,1.0,0.0,0.7508996531273102
0.0,1,1.0,1.0,0.2353527707041657
0.0,0,0.0,1.0,0.2878114927584669
0.0,1,0.0,1.0,0.4831575935090544
1.0,1,1.0,1.0,0.6719357920585204
1.0,0,1.0,0.0,0.6390408245570514
1.0,0,1.0,0.0,0.7091404918841893
0.0,0,1.0,0.0,0.6689405779289013
1.0,0,1.0,0.0,0.7049583944702612
0.0,0,0.0,0.0,0.32072474782980065
1.0,1,1.0,0.0,0.7754116024493912
0.0,0,0.0,0.0,0.6598407644186315
1.0,1,0.0,0.0,0.9828879772598292
1.0,1,0.0,1.0,0.8294890956040097
0.0,0,1.0,1.0,0.35227620026464435
0.0,0,0.0,0.0,0.6444738908906017
0.0,0,0.0,0.0,0.8042493253070759
0.0,1,1.0,1.0,0.4347864049037147
0.0,1,1.0,0.0,0.6921555098035345
1.0,1,0.0,1.0,0.5417747787904519
0.0,0,0.0,0.0,0.5976093538232868
0.0,1,0.0,0.0,0.5264700149112935
0.0,0,0.0,0.0,0.7454560776282435
1.0,1,1.0,0.0,0.7799248751894782
0.0,0,0.0,0.0,0.7282047121673445
0.0,1,1.0,1.0,0.13778410720298873
0.0,0,0.0,1.0,0.4330949350638832
0.0,1,0.0,1.0,0.6120133326694205
0.0,1,0.0,0.0,0.4510880799183738
1.0,1,1.0,1.0,0.6482817352852728
0.0,1,0.0,0.0,0.2472998356513452
0.0,0,1.0,0.0,0.7295639561932552
1.0,1,1.0,1.0,0.7887528744457106
0.0,0,1.0,0.0,0.5298909495192508
0.0,0,0.0,1.0,0.49194319443868195
0.0,1,0.0,1.0,0.27326110536323955
0.0,0,0.0,0.0,0.4573932754844005
1.0,1,1.0,0.0,0.8448739221843437
0.0,0,0.0,0.0,0.7090454517346859
0.0,1,1.0,1.0,0.27100570047311456
0.0,0,0.0,0.0,0.29267873846902115
0.0,0,1.0,0.0,0.8419247733543122
0.0,0,1.0,0.0,0.5612114417252062
1.0,1,1.0,1.0,0.9332803317809047
0.0,1,0.0,0.0,0.5373512648574102
0.0,0,1.0,0.0,0.26026661909104776
0.0,0,0.0,0.0,0.3497740904469481
0.0,0,0.0,0.0,0.8449798576739257
0.0,0,1.0,0.0,0.8985360840968492
0.0,1,1.0,0.0,0.17999406954061364
0.0,1,0.0,0.0,0.5846304748354343
0.0,0,0.0,0.0,0.44553711476515423
0.0,1,1.0,0.0,0.3938002958198571
0.0,0,1.0,0.0,0.7412136602688568
0.0,0,1.0,1.0,0.4292834883876285
0.0,0,0.0,1.0,0.9368170619947278
1.0,0,0.0,0.0,0.6999844369663389
0.0,0,0.0,0.0,0.5883844828470094
0.0,1,0.0,1.0,0.4921545123054597
1.0,0,1.0,1.0,0.6934199702450609
1.0,1,0.0,1.0,0.9966760523750046
1.0,0,1.0,0.0,0.6803206222033217
0.0,0,1.0,0.0,0.6354837789481484
1.0,0,1.0,0.0,0.7522611444163746
0.0,0,0.0,0.0,0.5863016652749841
1.0,0,1.0,0.0,0.7300398571515812
0.0,0,0.0,0.0,0.6184332561963499
1.0,1,1.0,1.0,0.8095940656404058
0.0,0,0.0,0.0,0.4928882270367159
0.0,0,0.0,0.0,0.05867083315615895
0.0,1,0.0,0.0,0.31936537419016875
0.0,1,0.0,1.0,0.4875266798063051
0.0,0,1.0,0.0,0.3939247697398149
0.0,0,0.0,1.0,0.5804769916293921
1.0,1,1.0,0.0,0.9071840958137114
0.0,0,0.0,1.0,0.7484893610194705
1.0,0,1.0,0.0,0.5523056855174897
0.0,0,1.0,0.0,0.353700630170248
0.0,0,0.0,0.0,0.5388979746698246
1.0,1,0.0,1.0,0.9598984105331184
0.0,1,1.0,0.0,0.7614394502242894
0.0,1,0.0,1.0,0.8634563572269287
0.0,1,0.0,0.0,0.7430963533634423
1.0,0,0.0,0.0,0.8384962574774467
1.0,0,1.0,0.0,0.7573206015654802
1.0,1,1.0,0.0,0.7065727242945076
0.0,0,1.0,1.0,0.4517042393782983
0.0,0,1.0,0.0,0.6176913556730795
0.0,1,1.0,1.0,0.2612732838515701
1.0,0,1.0,1.0,0.7266721579951003
1.0,1,1.0,1.0,0.7900559497214438
0.0,1,0.0,0.0,0.3486057408090807
1.0,0,0.0,0.0,0.6559461849263586
0.0,0,1.0,0.0,0.34990488023723604
0.0,0,1.0,0.0,0.4199756125164793
0.0,0,1.0,0.0,0.5970534657647879
1.0,1,1.0,0.0,0.8328849457377169
1.0,0,1.0,1.0,0.6360553198221104
0.0,0,0.0,1.0,0.7586450255299608
1.0,1,1.0,0.0,0.8504596177276154
0.0,1,0.0,1.0,0.3222161911640139
0.0,0,1.0,0.0,0.17007363185794022
0.0,1,0.0,1.0,0.9088786614528171
0.0,0,1.0,0.0,0.919075707863946
0.0,0,0.0,0.0,0.9072714860230816
0.0,0,0.0,0.0,0.37940431209224224
1.0,0,1.0,0.0,0.5888966994609532
0.0,1,0.0,0.0,0.7169867348671722
0.0,1,0.0,0.0,0.36773965245945134
0.0,0,1.0,0.0,0.5558562303588466
0.0,1,0.0,1.0,0.5814929036108691
0.0,0,0.0,0.0,0.6228797144327505
0.0,0,0.0,1.0,0.4794340279378034
1.0,1,1.0,1.0,0.8224805432635321
1.0,1,1.0,0.0,0.8163788505306201
0.0,0,1.0,1.0,0.41887692247023095
1.0,0,1.0,0.0,0.7992651924110581
0.0,1,0.0,1.0,0.5870890917571897
1.0,1,1.0,1.0,0.7129241099074564
0.0,1,0.0,0.0,0.3462993745076268
0.0,1,1.0,1.0,0.4655006997085162
0.0,0,1.0,1.0,0.3842381382116018
1.0,1,1.0,0.0,0.9048955150254188
0.0,1,1.0,0.0,0.5759277262279812
1.0,0,1.0,0.0,0.7207498103358014
0.0,0,1.0,0.0,0.8135735762285073
0.0,1,1.0,0.0,0.9903908614705738
1.0,1,1.0,0.0,0.7475684028333786
0.0,1,0.0,0.0,0.8208509038470903
0.0,1,0.0,1.0,0.052311161384286535
1.0,1,1.0,0.0,0.8531330700364391
0.0,1,0.0,1.0,0.10709069359209432
0.0,1,0.0,1.0,0.6824223532794733
1.0,0,0.0,0.0,0.6874278667090651
0.0,1,0.0,0.0,0.4168377183052401
1.0,1,1.0,0.0,0.8125376436396955
0.0,1,1.0,0.0,0.6224997263169625
0.0,0,1.0,0.0,0.6034872026943336
0.0,0,0.0,0.0,0.5572178971973052
0.0,0,1.0,0.0,0.5795106777509955
0.0,0,1.0,0.0,0.2685949060720748
0.0,1,1.0,1.0,0.5444994465839796
0.0,0,0.0,0.0,0.3411791765387312
1.0,1,1.0,0.0,0.8902024541283291
0.0,0,0.0,1.0,0.5914465336034093
0.0,1,0.0,1.0,0.6479973848115482
1.0,1,1.0,1.0,0.6797824377793706
1.0,1,1.0,1.0,0.9088180032174986
1.0,1,1.0,0.0,0.6618405134297565
1.0,1,1.0,1.0,0.6678846011092465
1.0,1,1.0,1.0,0.8531777838076195
0.0,1,0.0,0.0,0.6865441725946227
1.0,1,1.0,0.0,0.6412185744298619
1.0,0,1.0,0.0,0.7561967063923228
1.0,1,1.0,0.0,0.8747299805975134
0.0,1,0.0,0.0,0.656315257348538
0.0,1,0.0,0.0,0.5740288218454385
0.0,0,0.0,0.0,0.5629994169746841
0.0,0,0.0,0.0,0.34046107405665704
0.0,1,0.0,0.0,0.3081951427567955
1.0,1,1.0,0.0,0.8373640506592827
0.0,1,1.0,1.0,0.18890450524476174
0.0,1,0.0,0.0,0.7133687524384648
0.0,1,0.0,0.0,0.768795867541017
0.0,0,1.0,0.0,0.711044251883346
0.0,1,1.0,1.0,0.600570683865119
0.0,0,0.0,1.0,0.5606574658234996
0.0,0,1.0,0.0,0.3948329947551839
1.0,1,1.0,0.0,0.8213994535213037
0.0,1,1.0,1.0,0.3120269832421141
0.0,0,1.0,0.0,0.6152671127172259
0.0,1,1.0,0.0,0.5310138577186361
1.0,1,1.0,0.0,0.6932898196723112
1.0,1,1.0,0.0,0.6911634359137336
0.0,1,0.0,0.0,0.32791938009301097
0.0,1,0.0,0.0,0.5632152029846773
1.0,0,1.0,0.0,0.640760435925957
1.0,0,1.0,1.0,0.662952180430479
1.0,0,1.0,0.0,0.59340218026113
0.0,0,0.0,0.0,0.7264400232294684
1.0,0,1.0,0.0,0.7587805756078921
0.0,0,0.0,1.0,0.7688455625807673
0.0,0,1.0,0.0,0.5549933864450776
0.0,0,0.0,0.0,0.3002671149513966
0.0,1,1.0,0.0,0.4784973518086998
0.0,0,0.0,0.0,0.6316392239486398
0.0,0,0.0,0.0,0.5430734295287999
0.0,0,0.0,0.0,0.5201804956100841
0.0,0,0.0,0.0,0.7043401972779971
1.0,1,1.0,0.0,0.8173931390059482
0.0,0,1.0,0.0,0.20768684457705175
0.0,0,1.0,1.0,0.7130549679104362
0.0,0,0.0,0.0,0.38241352142017293
0.0,0,0.0,1.0,0.2161110898102964
0.0,0,1.0,1.0,0.3977619537375632
1.0,1,1.0,1.0,0.86937183082808
1.0,1,1.0,0.0,0.7337308483502192
1.0,1,1.0,0.0,0.8923835967623542
1.0,1,1.0,1.0,0.8201107516597997
1.0,0,1.0,0.0,0.810326657183084
1.0,0,1.0,0.0,0.8043472537520712
0.0,0,0.0,1.0,0.7998689583656589
0.0,0,0.0,0.0,0.6810240552664723
1.0,1,1.0,0.0,0.8873061693576103
0.0,1,1.0,0.0,0.8332230907991555
0.0,0,0.0,0.0,0.6872314339080019
0.0,0,0.0,0.0,0.7067816674190823
1.0,1,1.0,1.0,0.8045490324308414
0.0,1,0.0,0.0,0.6196514773448156
0.0,1,0.0,0.0,0.7971791170659077
0.0,0,0.0,1.0,0.633006689383187
0.0,0,0.0,1.0,0.7417158283910892
1.0,0,1.0,0.0,0.8416089942965541
0.0,1,1.0,0.0,0.5134343160524841
0.0,0,0.0,0.0,0.5997765948190007
0.0,1,0.0,0.0,0.5561322116156325
0.0,0,0.0,0.0,0.6696978955459325
0.0,0,1.0,0.0,0.8025617160923186
0.0,0,0.0,0.0,0.5208395018325743
0.0,0,0.0,0.0,0.12720067249620834
0.0,1,1.0,1.0,0.4466208013896796
0.0,0,0.0,0.0,0.3694551083650516
0.0,0,0.0,0.0,0.5277496175053693
1.0,0,1.0,0.0,0.7345267297281135
0.0,0,1.0,1.0,0.8207661267074708
0.0,0,1.0,1.0,0.5151067389964765
0.0,1,0.0,1.0,0.547279246737938
1.0,1,1.0,1.0,0.8242325127619197
0.0,1,0.0,0.0,0.3794845360638208
1.0,1,1.0,0.0,0.7925402863885079
1.0,0,1.0,1.0,0.5964565054566697
1.0,0,0.0,0.0,0.7471695176085013
0.0,0,1.0,0.0,0.7396759502921336
0.0,1,0.0,1.0,0.15733993049304795
0.0,0,0.0,1.0,0.694074711385573
0.0,1,0.0,0.0,0.2958166264803315
0.0,1,1.0,0.0,0.6182624725353791
0.0,0,0.0,0.0,0.7596230096123163
1.0,1,1.0,0.0,0.705293903074847
1.0,0,1.0,0.0,0.564286128610118
1.0,1,1.0,0.0,0.5343812663720422
1.0,1,1.0,0.0,0.6965572991022659
0.0,1,0.0,0.0,0.3719269001551516
0.0,1,0.0,0.0,0.6290658908332443
0.0,0,0.0,0.0,0.8162262131552749
1.0,0,1.0,0.0,0.6965708756336295
0.0,1,1.0,0.0,0.5001337597499727
1.0,0,1.0,0.0,0.8597379973430003
0.0,1,1.0,0.0,0.4100263280693682
0.0,1,1.0,0.0,0.3361911435293209
1.0,0,1.0,1.0,0.714543579228602
0.0,1,1.0,1.0,0.5673056636687412
0.0,1,0.0,0.0,0.5199364520356131
0.0,1,1.0,1.0,0.5452052115910294
1.0,1,1.0,1.0,0.7092146417268024
0.0,1,1.0,1.0,0.4472460756525641
0.0,0,1.0,1.0,0.6271576443611179
0.0,1,0.0,0.0,0.4672261942608492
0.0,1,0.0,0.0,0.5841837909980065
